reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DE,DH,DG,AR_SOMO,AR_IE,AR_EA,AR_Eneg,AR_Soft,AR_Q,AR_Fuk0,AR_BO,AR_BV3,AR_BV4,AR_BV5,AH_HOMO,AH_LUMO,AH_CP,AH_Hard,AH_Soft,AH_Ephil,AH_Q,AH_FukP,AH_FukM,AH_FukD,AH_BO,AH_BOH,AH_BOX,AH_BV3,AH_BV4,AH_BV5,BR_SOMO,BR_IE,BR_EA,BR_Eneg,BR_Soft,BR_Q,BR_Fuk0,BR_BO,BR_BV3,BR_BV4,BR_BV5,BH_HOMO,BH_LUMO,BH_CP,BH_Hard,BH_Soft,BH_Ephil,BH_Q,BH_FukP,BH_FukM,BH_FukD,BH_BO,BH_BOH,BH_BOX,BH_BV3,BH_BV4,BH_BV5
N5-B1f-H1,14.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]OC,2,CCCOC,2,17.23304246516902,-2.799999999999997,-2.8999999999999915,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.3647,6.0507,0.0948,3.07275,0.1679007370842358,0.02365176,-0.202,1.0256871972395496,0.5056708134684148,0.29607100738625786,0.15622733436347008,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,0.08764625,-0.025,0.038,-0.063,0.9799635460192975,0.9675006441307292,0.9924264479078657,0.5424240166865316,0.31232155049345167,0.16512014758285767
N5-B1f-H2,17.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]COC,1,CCCOC,1,23.668794431131065,1.4000000000000057,0.7000000000000028,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.0058,6.673,0.1191,3.3960500000000002,0.15258090602542,-0.08128553,-0.225,1.037467067395355,0.48922638557806913,0.25571426354664517,0.15316254611964303,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,-0.06044262,-0.018,0.011,-0.028999999999999998,0.994044316943004,0.9769181579969157,1.0111704758890925,0.5196476460071514,0.2701260008689715,0.16069936299706727
N5-B1f-H3,19.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCOC,0,CCCOC,0,28.774711789857594,3.200000000000003,3.299999999999997,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.5885,7.5204,0.4546,3.9875000000000003,0.14152679102154037,-0.11272315,-0.21,1.0229572462682321,0.3690032777115614,0.2063031469182546,0.12621803159786824,-10.7697,0.857,-4.9563500000000005,5.81335,0.17201785545339607,2.112844170959946,-0.10656278,-0.003,0.027,-0.03,0.9954598319981325,0.9873915722922545,1.0196646111157666,0.40588684445768775,0.2225265346657563,0.13452153826747817
N5-B1g-H2,19.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]C(OC)OC,1,CCC(OC)OC,1,24.727727869897237,0.9000000000000057,0.0,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.6111,7.3945,1.0455,4.22,0.1575051189163648,-0.07822606,-0.217,1.0275388358234576,0.5516425804529201,0.3324824653963131,0.2014837122764971,-11.0075,0.786,-5.11075,5.89675,0.16958494085725187,2.2147594490609235,-0.07073807,0.005,-0.003,0.008,0.9870820770494727,0.9755374526100071,0.9986267014889383,0.581011620977354,0.34639764756998326,0.2089554886317051
N5-B1g-H3,21.0,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CC(OC)OC,0,CCC(OC)OC,0,28.158187081191887,3.5,3.5,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.4856,7.1466,0.5275,3.83705,0.15107794110981854,-0.11412998,-0.202,1.0248801733197073,0.3828125,0.24114735274036372,0.17197108258963767,-11.0075,0.786,-5.11075,5.89675,0.16958494085725187,2.2147594490609235,-0.10702534,0.013,0.015,-0.002,0.9950828766269987,0.9869426639201756,1.019503514747468,0.41934222288438616,0.25637375085345415,0.17978382895525213
N5-B1h-H1,13.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]O,2,CCCO,2,17.468636934467614,-3.0999999999999943,-2.8999999999999915,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.4837,6.3396,-0.1326,3.1035,0.1545069682642687,0.02050269,-0.215,1.030911188871836,0.4489813021454112,0.23491713735956798,0.12333062659644918,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,0.07963455,-0.029,0.019,-0.048,0.9851969615898026,0.9716242080564982,0.998769715123107,0.48490576579261024,0.2512724225684315,0.13207562044716345
N5-B1h-H2,17.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CO,1,CCCO,1,23.632608087934557,0.8000000000000114,0.29999999999999716,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.1934,6.9076,0.1953,3.55145,0.14898023032343607,-0.09087692,-0.225,1.0374805222546886,0.4973182359952324,0.24303271057041773,0.12438507142631894,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,-0.06671195,-0.016,0.001,-0.017,0.9931660734637721,0.9775206373824388,1.0088115095451053,0.5256723033373063,0.2585694556514183,0.13234563716060674
N5-B1h-H3,19.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCO,0,CCCO,0,28.354157148176537,2.5,2.700000000000003,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.5739,7.2849,0.0677,3.6763000000000003,0.13855788948622735,-0.11697167,-0.211,1.025161160538414,0.3697947705601907,0.20763375954316926,0.12108574311753019,-11.1167,1.3307,-4.893,6.2237,0.16067612513456625,1.923409627713418,-0.10705045,-0.013,0.026,-0.039,0.99541787974129,0.9874487318589925,1.0193253233881827,0.40610101311084623,0.22359723170504625,0.12949765065750055
N5-B1j-H1,19.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]Cl,2,CCCCl,2,18.322209236734462,0.7000000000000028,0.29999999999999716,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.4615,7.2669,0.8357,4.0512999999999995,0.15549197661400674,-0.00644593,-0.17,1.029033601695679,0.48401184445768775,0.25586555769350133,0.13404457443789222,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,0.03159340,-0.042,0.044,-0.086,0.9797342028437723,0.9794750261422485,0.9799933795452962,0.5160719606674613,0.27285317484948174,0.14283884141149758
N5-B1j-H2,18.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CCl,1,CCCCl,1,18.82878562052813,0.5,-0.09999999999999432,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-9.1192,7.5997,1.9471,4.7734000000000005,0.1769097406503202,-0.03889039,-0.154,1.0930131760597497,0.5027935041716329,0.2592754950034138,0.13644319006023148,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,-0.05901185,0.033,0.016,0.017,0.9954444097114705,0.9766237820403232,1.0142650373826179,0.5301139749702026,0.2735165414933896,0.14333354356532432
N5-B1j-H3,19.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCCl,0,CCCCl,0,28.850254920148146,3.5,3.4000000000000057,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.9811,7.6793,0.7022,4.1907499999999995,0.14332602370612435,-0.11055439,-0.179,1.0194780669095145,0.371349821215733,0.2087859226615356,0.12532520261108132,-11.1407,-4.2091,-7.674900000000001,3.4658,0.28853367187950835,8.497906689653183,-0.10940430,0.028,0.025,0.002999999999999999,0.9933673029107439,0.9867727904020134,1.0131508404369358,0.40619412991656734,0.2244274098442058,0.13350059916117435
N5-B1k-H1,25.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2,22.275635504031452,3.8000000000000114,3.200000000000003,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-9.9507,8.1982,1.0974,4.6478,0.14082920234339794,-0.09579895,-0.213,1.0245831570976904,0.5593340286054828,0.32112376637080253,0.16755423985367854,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.09013206,-0.03,0.008,-0.038,0.974010282683194,0.9692901834828112,0.9787303818835769,0.5852484356376639,0.3357023151883806,0.17516595187789727
N5-B1k-H2,20.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1,20.897579538211428,1.2000000000000028,0.5,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.902,7.3524,0.836,4.0942,0.15345896507273954,-0.06659741,-0.226,1.0410792705101486,0.5319018176400476,0.30022189808205574,0.16713640377156191,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.05433992,-0.041,0.002,-0.043000000000000003,0.9940518808710684,0.9770931801292102,1.0110105816129267,0.5551065256257449,0.31078533300229655,0.1752822364479203
N5-B1k-H3,20.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0,29.607158040826373,4.1000000000000085,3.799999999999997,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-9.1963,7.9228,0.7646,4.3437,0.13969992456204075,-0.10840154,-0.225,1.0197951943690582,0.3707631853396901,0.21508208677301222,0.14143357194664313,-12.3762,0.0886,-6.143800000000001,6.2324,0.16045183235992555,3.0282297702329766,-0.11060237,0.017,0.021,-0.004,0.9948518245020637,0.9866075747481163,1.0195845737639058,0.40687388259833135,0.2302696915151139,0.14893885402541704
N5-B1l-H1,21.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(C)=O,2,CCCC(C)=O,2,10.799572928736005,-6.5,-6.3999999999999915,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-9.7644,8.2961,2.2176,5.25685,0.16451427161306245,-0.04504729,-0.135,1.0933593626460938,0.5523875148986889,0.33375876730184345,0.17696540632588062,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.08726783,0.031,-0.014,0.045,0.9750693494499327,0.9500310875658267,1.0001076113340386,0.5769144815256257,0.34749937930606417,0.18524526189650278
N5-B1l-H2,18.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(C)=O,1,CCCC(C)=O,1,23.76103226635269,0.9000000000000057,0.7000000000000028,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.0421,6.761,0.2381,3.49955,0.15330604485734872,-0.06731126,-0.177,1.0404738745250224,0.5154667014302742,0.2835407485568866,0.16882351549935354,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.05057074,0.014,0.005,0.009000000000000001,0.9954753952867064,0.977113456210728,1.0138373343626845,0.5472660905840286,0.29830162621811185,0.17620462930844186
N5-B1l-H3,19.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(C)=O,0,CCCC(C)=O,0,28.563662142601448,3.5,3.200000000000003,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.4803,7.1212,0.4851,3.80315,0.15069091785838068,-0.11369771,-0.152,1.0227860766281955,0.3698971990464839,0.21250232760225932,0.1372256472517423,-10.704,-6.6598,-8.6819,2.0221000000000005,0.4945353840067256,18.63789812818357,-0.10461292,0.018,0.014,0.003999999999999998,0.9955706167702139,0.9875285397288592,1.0196968478942778,0.4054678188319428,0.2277869157718329,0.14478217337832297
N5-B1m-H1,19.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2,23.120148022877103,0.8000000000000114,0.29999999999999716,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.7279,6.5688,0.4575,3.5131500000000004,0.16363130594145273,-0.08298829,-0.218,1.0275906242487058,0.644610399284863,0.43623921544286515,0.2357423291602283,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.06630728,-0.039,0.003,-0.042,0.9859605107726671,0.9755230455408038,0.9963979760045304,0.6706644815256257,0.4494134442306499,0.2437028948945161
N5-B1m-H2,17.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1,21.65136066813058,-0.3999999999999915,-1.0,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.708,6.4387,0.1559,3.2973,0.15916470363532184,-0.07080424,-0.217,1.0449402423826848,0.5756480929678188,0.3566313388368196,0.22660709217621647,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.05237917,-0.023,0.001,-0.024,0.9949095910415433,0.9765239114383215,1.013295270644765,0.5934613379022646,0.36627149152752775,0.2324942448992463
N5-B1m-H3,18.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0,28.280974916219343,3.5,3.200000000000003,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.2231,7.0812,0.2213,3.65125,0.1457747197481013,-0.11340194,-0.204,1.0234406860272622,0.3726813915375447,0.22820588417851156,0.16874270757781212,-11.2585,1.6677,-4.7954,6.4631,0.15472451300459533,1.7790117095511442,-0.10133652,0.006,0.02,-0.014,0.9954444087538327,0.9879178272741514,1.0180241531928762,0.40880140047675806,0.24233442989261994,0.17536895714420864
N5-B1n-H2,17.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CN(C)C,1,CCCN(C)C,1,22.40131859997062,0.0,-0.5999999999999943,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.9058,6.6138,0.1733,3.3935500000000003,0.15526744817948918,-0.07690806,-0.211,1.0388726707706653,0.5380661501787842,0.3081822978089504,0.19007205701491595,-9.3794,0.9756,-4.2019,5.1775,0.1931434089811685,1.7050665002414291,-0.05859488,-0.014,0.006,-0.02,0.9940763451457844,0.9770079893003369,1.0111447009912318,0.5581421334922527,0.3186797839985103,0.1966549462331683
N5-B1n-H3,19.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCN(C)C,0,CCCN(C)C,0,28.162258493775862,3.5,3.299999999999997,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.2803,6.9558,0.2874,3.6216,0.1499610101373643,-0.11618044,-0.191,1.0252480812897165,0.37107047079856975,0.21656399354478306,0.14651067452934313,-9.3794,0.9756,-4.2019,5.1775,0.1931434089811685,1.7050665002414291,-0.10284117,0.002,0.019,-0.017,0.9954464617739522,0.9876778679651407,1.018752243200387,0.4078329856972586,0.23228306746943084,0.15488907634574753
N5-B2a-H1,12.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C,1,CC(C)C,1,19.729494975772784,-1.5999999999999943,-2.5,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-7.4642,6.26,0.1387,3.19935,0.16336399130903567,-0.03525179,-0.238,1.0571971074100783,0.6037414332538736,0.27724846378250884,0.14193615780013244,-11.4578,2.6863,-4.38575,7.072050000000001,0.1414017152028054,1.3599170723128369,-0.00428418,-0.049,-0.018,-0.031000000000000003,0.9995690031484771,0.970369632638681,1.0093021266517423,0.6279797377830751,0.2909037303705543,0.1489329412506701
N5-B2a-H2,19.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C,0,CC(C)C,0,29.030271151249046,3.9000000000000057,3.6000000000000085,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-8.3035,7.377,0.1212,3.7491,0.13782077786047026,-0.11336009,-0.22,1.0174547129971672,0.4158782777115614,0.2573901371733598,0.1377853899277853,-11.4578,2.6863,-4.38575,7.072050000000001,0.1414017152028054,1.3599170723128369,-0.10605563,0.018,0.026,-0.008,0.9925795739658744,0.9870053938259509,1.0093021143856449,0.4513650923718713,0.2733031779529514,0.14654418025290908
N5-B2b-H1,18.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C#N,1,CC(C)C#N,1,6.72991971150943,-8.799999999999997,-9.399999999999991,-15.1222,12.6113,7.8065,10.2089,0.20812520812520813,0.04891296,-0.162,1.0559923262595172,0.6829186531585221,0.41890245794798586,0.22458295228784964,-15.929,-6.4929,-11.21095,4.71805,0.21195197168321658,13.319634160564217,0.05297672,-0.163,-0.006,-0.157,0.9331706886217367,0.9225288599351094,0.9367179648506125,0.6959363825983313,0.42731674011544907,0.23194041499795023,-9.294,7.8405,1.4877,4.6640999999999995,0.15741090542752803,0.01331861,-0.182,1.1237096038597194,0.5742327175208581,0.27876528458816957,0.1427600044148718,-11.4171,-5.5578,-8.487449999999999,2.9296499999999996,0.3413377024559248,12.294439182581536,-0.00009682,-0.007,-0.023,0.016,0.9853088279567255,0.940505138255725,1.0002433911903923,0.5962455303933254,0.29204425547762397,0.14980014821355367
